,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
2556,secure75.securewebsession.com/trr20191010000437697.domtemporario.com.br/atendimento/cliente,10000000,0,1,5844,91,0,0,0,29,2,1
2557,www.trendmodda.net/admin/model/marketing/Help/customer_center/customer-IDPP00C152/myaccount/signin,10000000,0,1,366,98,0,0,0,18,2,1
2558,relaycensor.creatorlink.net/,10000000,0,1,2557,28,0,0,0,27,2,1
2559,secure75.securewebsession.com/trr20191010000437697.domtemporario.com.br/atendimento/cliente/,10000000,0,1,5844,92,0,0,0,29,2,1
2560,www.trendmodda.net/admin/model/marketing/Help/customer_center/customer-IDPP00C152/myaccount/signin,10000000,0,1,366,98,0,0,0,18,2,1
2561,stillwatersglobal.com/wp-content/uploads/2019/10/xBananaV3.fixPayPal/customer_center/xBanana-MotherFucker923/myaccount/signin,10000000,0,1,1461,125,0,0,0,21,1,1
2562,dienlanhbinhan.com/wp-default/toda,10000000,0,1,366,34,0,0,0,18,1,1
2563,santaizabelseguros.com.br/site/!/https:/Pontos/Resgate-Bonus/TfSiW7uG2IfPDMGtu1dt/,10000000,0,1,6209,82,0,0,0,25,2,1
2564,www.speedysmogtestonly.com/OLDSITE/shn/img/active_users/comment_reply.php/kzt/xzacf/?spent=sgszg10e5cmc5y5,10000000,0,1,4018,106,0,0,0,26,2,1
2565,tin2go.com/a.php?www.airbnb.com/rooms/1894120check_in2019-10-20check_out2019-10-25-source_impression_id-p3-1w8da9LA-433ror-84osali?=,10000000,0,1,1461,132,0,0,0,10,1,1
2566,stillwatersglobal.com/wp-content/uploads/2019/10/xBananaV3.fixPayPal/customer_center/xBanana-MotherFucker923/myaccount/signin/,10000000,0,1,1461,126,0,0,0,21,1,1
2567,dienlanhbinhan.com/wp-default/toda/office.php,10000000,0,1,366,45,0,0,0,18,1,1
2568,www.tavsanlievdenevenakliyat.com/sayfalar/adope/index.htm,10000000,0,1,731,57,0,0,0,32,2,1
2569,dienlanhbinhan.com/wp-default/toda/,10000000,0,1,366,35,0,0,0,18,1,1
2570,www.trendmodda.net/admin/model/marketing/Help/customer_center/customer-IDPP00C152/myaccount/signin/,10000000,0,1,366,99,0,0,0,18,2,1
2571,unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C224/login.php,10000000,0,0,0,103,0,0,0,12,2,1
2572,dhamalsong.in/font/source/success.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj,10000000,0,0,0,343,0,0,0,13,1,1
2573,dhamalsong.in/font/source/login.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj,10000000,0,0,0,341,0,0,0,13,1,1
2574,dhamalsong.in/font/source/domain.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj,10000000,0,0,0,342,0,0,0,13,1,1
2575,mldkqslmdklmsqkdmlqskmdlqsd.blogspot.com/,10000000,0,1,7305,41,0,0,0,40,2,1
2576,mldkqslmdklmsqkdmlqskmdlqsd.blogspot.com/,10000000,0,1,7305,41,0,0,0,40,2,1
2577,cosplaybang.com/928375602332311ocFMM3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-redacted@email.html,10000000,0,1,366,145,1,0,0,15,1,1
2578,josemiguelcalleja.com/templates/beez5/css/index2.php,10000000,0,1,2557,52,0,0,0,21,1,1
2579,prolifegym.com.br/INC/wp-logs.html,10000000,0,1,2557,34,0,0,0,17,2,1
2580,rediractionid108740215012012501214950.blogspot.com/,10000000,0,1,7305,51,0,0,0,50,2,1
2581,rudyelpayaso.com/Beta/index.php,10000000,0,1,731,31,0,0,0,16,1,1
2582,pajpalino.com/account/logini,10000000,0,1,366,28,0,0,0,13,1,1
2583,pajpalino.com/account/logini/,10000000,0,1,366,29,0,0,0,13,1,1
2584,www.bawabatech.com/wp-content/plugins/V!rus-V2/signin,10000000,0,1,731,53,0,0,0,18,2,1
2585,dialservice.ru/go.php,10000000,0,1,366,21,0,0,0,14,1,1
2586,www.bawabatech.com/wp-content/plugins/V!rus-V2/signin/myaccount/signin/?country.x=US&locale.x=en_US,10000000,0,1,731,99,0,0,0,18,2,1
2587,bit.ly/33w0y63,10000000,0,0,0,14,0,0,0,6,1,1
2588,www.bawabatech.com/wp-content/plugins/V!rus-V2/signin/,10000000,0,1,731,54,0,0,0,18,2,1
2589,dhamalsong.in/font/source/index.php,10000000,0,0,0,35,0,0,0,13,1,1
2590,autonews.am/wp-content/themes/pixel/js/PDS/,10000000,0,0,0,43,0,0,0,11,1,1
2591,www.m8service.ru/include/spaw2/uploads/files/NNMRN.phtml,10000000,0,1,3653,56,0,0,0,16,2,1
2592,spiglobal365-my.sharepoint.com/:o:/g/personal/michael_obrien_spi-global_com/EqQJSDTAxcZCu_mv18BQc3wBttA7NU9KpjU-5l5SonuPWA?e=cJANwZ,10000000,0,1,8035,131,0,0,1,30,2,1
2593,www.lucitrip.com//source/smart2356454,10000000,0,1,1461,37,0,1,0,16,2,1
2594,dhamalsong.in/att/AT&T/index.php,10000000,0,0,0,32,0,0,0,13,1,1
2595,min.bz/r/7671859,10000000,0,0,0,16,0,0,0,6,1,1
2596,t.umblr.com/redirect?z=https%3A%2F%2Fmysp.ac%2F4TbgB%3FHelloWord&t=MGM2ZjFiNzIyZjliY2ZkOWVjYzQ4Y2RjMjgwNzJjMGJiYzNkYThiMSxoT0RtMU12YQ%3D%3D&b=t%3AI4tjhwA8bg5O6xEYKWcY_g&p=https%3A%2F%2Fjakrapp112.tumblr.com%2Fpost%2F188343032235&m=1,10000000,0,1,4748,232,0,0,0,11,2,1
2597,kerhfgjf.typeform.com/to/bP1e2F,10000000,0,1,6575,31,0,0,0,21,2,1
2598,gvfg.typeform.com/to/NIN7ll,10000000,0,1,6575,27,0,0,0,17,2,1
2599,lqkdjqsmldkmsqldkmlqskd.blogspot.com/,10000000,0,1,7305,37,0,0,0,36,2,1
2600,lqkdjqsmldkmsqldkmlqskd.blogspot.com/,10000000,0,1,7305,37,0,0,0,36,2,1
2601,m2a.bluez.com.br/el/roundcube/index.php?email=none@domain.com,10000000,0,1,2557,61,1,0,0,16,3,1
2602,paidhomes.site/invoice.php,10000000,0,0,0,26,0,0,0,14,1,1
2603,csd33.blogspot.com.uy/,10000000,0,0,0,22,0,0,0,21,3,1
2604,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAAR61a4JURTQwWUNBSVQ0QjA5R0RKWDRHUEtCS1ZKUi4u,10000000,0,1,7671,124,0,0,0,16,2,1
2605,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__iYiFq5UNzhPTklTWlA1S0pURko1Q1JROVQ5NjlUTC4u,10000000,0,1,7671,124,0,0,0,16,2,1
2606,csd33.blogspot.co.za/,10000000,0,0,0,21,0,0,0,20,3,1
2607,forms.gle/5EVs1qRK5pq4Ty4h7,10000000,0,0,0,27,0,0,0,9,1,1
2608,secure-bankofamerica-com-auth-reset-entry-b297b3.netlify.com/,10000000,0,1,2192,61,0,0,1,60,2,1
2609,ponto.aragarcas.go.gov.br/Edit/,10000000,0,0,0,31,0,0,0,25,4,1
2610,fr.mobileyoutubeproxy.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,10000000,0,1,2557,201,0,0,0,25,2,1
2611,hereiamdoing.blogspot.co.ke/,10000000,0,0,0,28,0,0,0,27,3,1
2612,seelenfernwartung.com/ACO%202/Controller,10000000,0,1,731,40,0,0,0,21,1,1
2613,adakgrandstudio.com/administrator/components/com_admin/helpers/html/wlw/,10000000,0,1,1096,72,0,0,0,19,1,1
2614,hereiamdoing.blogspot.com.ee/,10000000,0,0,0,29,0,0,0,28,3,1
2615,hereiamdoing.blogspot.com.co/,10000000,0,1,2921,29,0,0,0,28,3,1
2616,pyplcnfirmacc000992.blogspot.com/,10000000,0,1,7305,33,0,0,0,32,2,1
2617,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAa__Ql0JnhUMTY2UVJFR1hQM0U5MFhQQzZESk9SRlpZTi4u,10000000,0,1,7671,124,0,0,0,16,2,1
2618,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACMvSC5UMTYzOTVVR1BGVDczUVFSOENLQlBVRE1RVC4u,10000000,0,1,7671,124,0,0,0,16,2,1
2619,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAa__Ql0JnhURVBDNTIxRkQ5SVBLMjhPUTc2TVVETUkxQi4u,10000000,0,1,7671,124,0,0,0,16,2,1
2620,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__iYf3khUOTBQRFMwREFTUVBBTUlDNjFLOVpSQzhJWS4u,10000000,0,1,7671,124,0,0,0,16,2,1
2621,epixar.com/log/76c9aff1219d1961c0f25111f079e8acZWFjNTk5NWIyOWFkNGY3MjQ4NDljMjUwODhkMjUzNDY=,10000000,0,1,730,91,0,0,0,10,1,1
2622,epixar.com/log/341da617480275d028b6b28ac10749d6ZmI1MDQ3ZTA0NDUwYTRmZDY4M2RiZDQ0N2NkMmZhMWM=,10000000,0,1,730,91,0,0,0,10,1,1
2623,forms.app/attyahoo/sign-now/,10000000,0,0,0,28,0,0,0,9,1,1
2624,541623415241limt5.blob.core.windows.net/owe5/update5.html,10000000,0,1,9065,57,0,0,0,39,4,1
2625,341524151harrison3.blob.core.windows.net/iw3/update3.html,10000000,0,1,9065,57,0,0,0,40,4,1
2626,1216216262611266truble1.blob.core.windows.net/owe1/update1.html,10000000,0,1,9065,63,0,0,0,45,4,1
2627,7415415best7.blob.core.windows.net/owe7/update7.html,10000000,0,1,9065,52,0,0,0,34,4,1
2628,64165545416lilly6.blob.core.windows.net/owe6/update6.html,10000000,0,1,9065,57,0,0,0,39,4,1
2629,fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZkYTk3YjM1ZWNjZjU4Lz9saWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,10000000,0,1,4748,160,0,0,0,12,2,1
2630,fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YzNmZhYzcyMTM5Y2Y2NC8_bGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE,10000000,0,1,4748,160,0,0,0,12,2,1
2631,fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,10000000,0,1,4748,252,0,0,0,12,2,1
2632,epixar.com/log/341da617480275d028b6b28ac10749d6ZmI1MDQ3ZTA0NDUwYTRmZDY4M2RiZDQ0N2NkMmZhMWM=/,10000000,0,1,730,92,0,0,0,10,1,1
2633,epixar.com/log/76c9aff1219d1961c0f25111f079e8acZWFjNTk5NWIyOWFkNGY3MjQ4NDljMjUwODhkMjUzNDY=/,10000000,0,1,730,92,0,0,0,10,1,1
2634,fr.youtubefreeproxy.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,10000000,0,1,2557,199,0,0,0,23,2,1
2635,fr.proxy.al/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YzNzM0MzE3ODcyMDI2Lz9saWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,10000000,0,0,0,159,0,0,0,11,2,1
2636,fr.fireprox.net/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,10000000,0,1,2557,191,0,0,0,15,2,1
2637,fr.mobileyoutubeproxy.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-/,10000000,0,1,2557,202,0,0,0,25,2,1
2638,api.outloudeventandexposervices.com/vendor/bin/home/signin/?country=United+States&local=en_US,10000000,0,1,731,93,0,0,0,35,2,1
2639,stillwatersglobal.com/wp-content/uploads/2019/10/xBananaV3.fixPayPal/customer_center/xBanana-MotherFucker923/myaccount/signin/?REDACTED,10000000,0,1,1461,135,0,0,0,21,1,1
2640,sacefirstgolf.ml/verify/wmsvr.html,10000000,0,0,0,34,0,0,0,16,1,1
2641,hat-37.getforge.io/?meine-ine-de-trxm-db-spard&meine-ine-de-trxm-db-spardas=,10000000,0,1,2557,76,0,0,1,18,2,1
2642,seelenfernwartung.com/ACO%202/Controller/,10000000,0,1,731,41,0,0,0,21,1,1
2643,saudeplanosbr.com,10000000,0,1,366,17,0,0,0,17,1,1
2644,sintercal.com.ar/xpinc/screen1/screen1/screen1/sshards/ok/invoice/a/pdf_secure/,10000000,0,0,0,79,0,0,0,16,2,1
2645,amao-dc021.web.app/,10000000,0,0,0,19,0,0,1,18,2,1
2646,mon-tome.web.app/,10000000,0,0,0,17,0,0,1,16,2,1
2647,forfaitsiilimiter2.web.app/,10000000,0,0,0,27,0,0,0,26,2,1
2648,os-ri-mode.web.app/,10000000,0,0,0,19,0,0,1,18,2,1
2649,genisse.github.io/nes/,10000000,0,1,2922,22,0,0,0,17,2,1
2650,8mltd.weblium.site/,10000000,0,0,0,19,0,0,0,18,2,1
2651,yon-rotena.web.app/,10000000,0,0,0,19,0,0,1,18,2,1
2652,ondo-maro.web.app/,10000000,0,0,0,18,0,0,1,17,2,1
2653,place-data-22105.web.app/,10000000,0,0,0,25,0,0,1,24,2,1
2654,anna-prone.web.app/,10000000,0,0,0,19,0,0,1,18,2,1
2655,bitly.com/2IJRxhL,10000000,0,1,6210,17,0,0,0,9,1,1
2656,choudharymachine.com/assetnew/images/querybox/lays/inc/?vomeo=oLuue&amp;Cellei=Luesue&amp;imyfe,10000000,0,1,1096,95,0,0,0,20,1,1
2657,13216415645164easye13.blob.core.windows.net/ow13/update13.html,10000000,0,1,9065,62,0,0,0,43,4,1
2658,42161631263balo4.blob.core.windows.net/owe4/update4.html,10000000,0,1,9065,56,0,0,0,38,4,1
2659,seif12.azurewebsites.net,10000000,0,1,2922,24,0,0,0,24,2,1
2660,sama13.azurewebsites.net,10000000,0,1,2922,24,0,0,0,24,2,1
2661,shemo4.azurewebsites.net,10000000,0,1,2922,24,0,0,0,24,2,1
2662,ry54sdfagsa.appspot.com/,10000000,0,1,5478,24,0,0,0,23,2,1
2663,members.iinet.net.au/~brinkworth@adam.com.au/TH/zimb(1).html,10000000,0,0,0,60,1,0,0,20,3,1
2664,www.vansjapan.com/,10000000,0,1,8036,18,0,0,0,17,2,1
2665,grahakertajaya.com/home/myaccount3/westnet/.com.au/login/clientID-5da3f440b3b3e_ae80b5e9c1c5595e789f47f93a0be319/signin.php?action=AuthService&amp;from_page=,10000000,0,1,3288,157,0,0,0,18,1,1
2666,grahakertajaya.com/home/myaccount3/westnet/.com.au/login,10000000,0,1,3288,56,0,0,0,18,1,1
2667,sogefap.com/mop/,10000000,0,1,3287,16,0,0,0,11,1,1
2668,racingwheelsbike.com/signinassignin.ebay.itwseBayISAPI.dllSignasaaaInruhttps3A2Fader1ebay,10000000,0,1,2192,89,0,0,0,20,1,1
2669,nominext.mx/fire-3,10000000,0,1,1096,18,0,0,0,11,1,1
2670,holeycheezus.com/wp-content/aareo/chinamail/login.html,10000000,0,1,730,54,0,0,0,16,1,1
2671,rioverdepar.com.br/plan/Seclude/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw0774256418&amp;fid.13InboxLight.aspxn.0774256418&amp;fid.125289964252813InboxLight99642_Product-email&amp;email=,10000000,0,1,3287,179,0,0,0,18,2,1
2672,nominext.mx/fire-3/,10000000,0,1,1096,19,0,0,0,11,1,1
2673,suvidhapestcontrol.com/pypal/app/signin,10000000,0,1,366,39,0,0,0,22,1,1
2674,bit.ly/2IMaKzb,10000000,0,0,0,14,0,0,0,6,1,1
2675,bac-10.blogspot.com/,10000000,0,1,7305,20,0,0,1,19,2,1
2676,payp-inc-93881.blogspot.com.cy/,10000000,0,0,0,31,0,0,1,30,3,1
2677,cysi.in/redirection.php,10000000,0,0,0,23,0,0,0,7,1,1
2678,payp-inc-93881.blogspot.com/,10000000,0,1,7305,28,0,0,1,27,2,1
2679,pirate-bb.com/wp-content/Stl/daaum/login.php?cmd=login_submit,10000000,0,1,1827,61,0,0,1,13,1,1
2680,adakgrandstudio.com/administrator/components/com_admin/helpers/html/wlw/success,10000000,0,1,1096,79,0,0,0,19,1,1
2681,napocamin.ro/logs/,10000000,0,0,0,18,0,0,0,12,1,1
2682,secure-bankofamerica-com-auth-reset-entry-b297b3.netlify.com/,10000000,0,1,2192,61,0,0,1,60,2,1
2683,pirate-bb.com/wp-content/Stl/daaum/login.php?cmd=login_submit&amp;id=b0491674704dfbdec6345697dbcde451b0491674704dfbdec6345697dbcde451&amp;session=b0491674704dfbdec6345697dbcde451b0491674704dfbdec6345697dbcde451,10000000,0,1,1827,210,0,0,1,13,1,1
2684,20191010t223300-dot-auth-sys-67321.appspot.com/?email=&domain=,10000000,0,1,5478,62,0,0,1,46,2,1
2685,a-shar-funding-for-business.co.il/update/Support/ID-NUMB266/myaccount/signin/,10000000,0,0,0,77,0,0,1,33,2,1
2686,neovinil.com.br/p/app/index,10000000,0,1,3653,27,0,0,0,15,2,1
2687,matongrunghoangda.com/home.html,10000000,0,1,1096,31,0,0,0,21,1,1
2688,bitly.com/2opwwSF,10000000,0,1,6210,17,0,0,0,9,1,1
2689,theavon.co.zw/sec/?referrer=other,10000000,0,0,0,33,0,0,0,13,2,1
2690,d-voyager.com/wp-includes/js/us/delta.com/index.php,10000000,0,1,2922,51,0,0,1,13,1,1
2691,buyerdriver.com/www.paypal.com/webappsmpp.paypal-safety-and-payment,10000000,0,1,366,67,0,0,0,15,1,1
2692,www.aco-psru.com/fullcalendar/locale/info-somfirmation-secure.php,10000000,0,1,2557,65,0,0,1,16,2,1
2693,epixar.com/log/96a331e72519ef3b31172c1148f75b14OGZlNmMxMjM1ZWE3NDNiZDYzYzY5ZTcyZGI5OTA0OGQ=/,10000000,0,1,730,92,0,0,0,10,1,1
2694,redirectmabokjandayeasu.blogspot.com/,10000000,0,1,7305,37,0,0,0,36,2,1
2695,intcomsync.com/source/new/app/manual/,10000000,0,1,3287,37,0,0,0,14,1,1
2696,805346170155952-dot-auth-sys-67322.appspot.com,10000000,0,1,5478,46,0,0,1,46,2,1
2697,itaucardpromocao.com/,10000000,0,1,366,21,0,0,0,20,1,1
2698,wilsin.com.my/luno/luno/index.html,10000000,0,0,0,34,0,0,0,13,2,1
2699,indianmeditechsystem.com/TheChoiceGroupProposal/TheChoiceGroupProposal/verificationAttempt.php,10000000,0,1,731,94,0,0,0,24,1,1
2700,indianmeditechsystem.com/TheChoiceGroupProposal/TheChoiceGroupProposal/verification.php,10000000,0,1,731,87,0,0,0,24,1,1
2701,intcomsync.com/source/new/app/manual,10000000,0,1,3287,36,0,0,0,14,1,1
2702,025956362772971-dot-auth-sys-67321.appspot.com/?email=info@colasit.nl&domain=colasit.nl,10000000,0,1,5478,87,1,0,1,46,2,1
2703,paypal-help-add-payemen.blogspot.be/?redacted,10000000,0,0,0,45,0,0,1,35,2,1
2704,racingwheelsbike.com/signinassignin.ebay.itwseBayISAPI.dllSignasaaaInruhttps3A2Fader1ebay/,10000000,0,1,2192,90,0,0,0,20,1,1
2705,journal.in-plaze.com/admin/controller/customer/service/app/signin,10000000,0,1,731,65,0,0,1,20,2,1
2706,paypal-czech-rebublic.blogspot.com/,10000000,0,1,7305,35,0,0,1,34,2,1
2707,buyerdriver.com/www.paypal.com/webappsmpp.paypal-safety-and-payment/comsigninre.html,10000000,0,1,366,84,0,0,0,15,1,1
2708,buyerdriver.com/www.paypal.com/webappsmpp.paypal-safety-and-payment/,10000000,0,1,366,68,0,0,0,15,1,1
2709,paypal-czech-rebublic.blogspot.be/,10000000,0,0,0,34,0,0,1,33,2,1
2710,paypal-czech-rebublic.blogspot.be/,10000000,0,0,0,34,0,0,1,33,2,1
2711,secure.runescape.com-ax.ru,10000000,0,1,366,26,0,0,1,26,3,1
2712,secure.runescape.com-ax.ru,10000000,0,1,366,26,0,0,1,26,3,1
2713,paypal-confirm-account-locked-now-id1.blogspot.com/,10000000,0,1,7305,51,0,0,1,50,2,1
2714,smartdms.in/pramukh/acontrol/fonts/Customer/,10000000,0,0,0,44,0,0,0,11,1,1
2715,sldmsqlkdmlqskdmlqksmldkqlsmdka.blogspot.com/,10000000,0,1,7305,45,0,0,0,44,2,1
2716,secure75.securewebsession.com/igniteho.com/BBSmiles/s/webApps_AplicationJuridica.php,10000000,0,1,5844,84,0,0,0,29,2,1
2717,secure75.securewebsession.com/igniteho.com/BBSmiles/s/webApps_AplicationFisica.php,10000000,0,1,5844,82,0,0,0,29,2,1
2718,eilego.gq/fazjd/new%20at&amp;t/olam/?callingsystemid=ecare&amp;key=ecare&amp;returnurl=hxxps://www.att.com/,10000000,0,0,0,107,0,1,0,9,1,1
2719,ssl-service-mobile-free.fr/css/moncompte/,10000000,0,0,0,41,0,0,1,26,1,1
2720,ssl-service-mobile-free.fr/css/moncompte,10000000,0,0,0,40,0,0,1,26,1,1
2721,hishealingloveministries.org/heal/ourtime/ourtime.php,10000000,0,1,4383,53,0,0,0,28,1,1
2722,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/surf5.php,10000000,0,0,0,56,0,0,0,11,2,1
2723,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/surf4.php,10000000,0,0,0,56,0,0,0,11,2,1
2724,secureinfo.site/boa/login.php?cmd=login_submit&amp;id=1c102a81307ee01c4abdb273f309dedf1c102a81307ee01c4abdb273f309dedf&amp;session=1c102a81307ee01c4abdb273f309dedf1c102a81307ee01c4abdb273f309dedf,10000000,0,0,0,195,0,0,0,15,1,1
2725,secureinfo.site/boa/login.php?cmd=login_submit&amp;id=d241c8684db438d09cf5b7383a0796b7d241c8684db438d09cf5b7383a0796b7&amp;session=d241c8684db438d09cf5b7383a0796b7d241c8684db438d09cf5b7383a0796b7,10000000,0,0,0,195,0,0,0,15,1,1
2726,secureinfo.site/boa/step2.php,10000000,0,0,0,29,0,0,0,15,1,1
2727,zillow.oneinfotech.com/.well-known/Vris/V!rus-V2/signin/myaccount/signin,10000000,0,1,2922,72,0,0,0,22,2,1
2728,eliminatetinnitus.com/Signin/Account/signin/,10000000,0,1,366,44,0,0,0,21,1,1
2729,paypal.fliiproducts.com/app/index,10000000,0,1,1827,33,0,0,0,23,2,1
2730,rsture.blogspot.com.co/,10000000,0,1,2921,23,0,0,0,22,3,1
2731,rsture.blogspot.com/,10000000,0,1,7305,20,0,0,0,19,2,1
2732,ebay.co.uk.e350040a85332ldtidx.com/?r=YUXXjfSY,10000000,0,1,366,46,0,0,0,34,4,1
2733,ebay.co.uk.e350040a85332ldtidx.com/?r=YUUXSY,10000000,0,1,366,44,0,0,0,34,4,1
2734,ebay.co.uk.e350040a85332ldtidx.com/?r=YUUNXY,10000000,0,1,366,44,0,0,0,34,4,1
2735,ebay.co.uk.e350040a85332ldtidx.com/?r=YUUNSY,10000000,0,1,366,44,0,0,0,34,4,1
2736,ebay.co.uk.e350040a85332ldtidx.com/?r=YUUNJY,10000000,0,1,366,44,0,0,0,34,4,1
2737,ebay.co.uk.e350040a85332ldtidx.com/,10000000,0,1,366,35,0,0,0,34,4,1
2738,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/login.php?cmd=login_submit&amp;id=146d89b0098488894bbbc28c602446dc146d89b0098488894bbbc28c602446dc&amp;session=146d89b0098488894bbbc28c602446dc146d89b0098488894bbbc28c602446dc,10000000,0,0,0,222,0,0,0,11,2,1
2739,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/login.php?cmd=l,10000000,0,0,0,62,0,0,0,11,2,1
2740,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/login.php,10000000,0,0,0,56,0,0,0,11,2,1
2741,zillow.oneinfotech.com/.well-known/Vris/V!rus-V2/signin/myaccount/signin/,10000000,0,1,2922,73,0,0,0,22,2,1
2742,www.evoxhosting.com/updatepaypal/updatepaypal/paypalupdater/source/index.php,10000000,0,1,366,76,0,0,0,19,2,1
2743,www.cstp.sn/wp-content/el/BO/newlevelsurestbba/login.php?cmd=login_submit&amp;id=f2862219b6cced59a69eec699692add8f2862219b6cced59a69eec699692add8&amp;session=f2862219b6cced59a69eec699692add8f2862219b6cced59a69eec699692add8,10000000,0,0,0,222,0,0,0,11,2,1
2744,imagineonlinestore.in/update-your-account-information-now/signin/myaccount/identity,10000000,0,0,0,83,0,0,0,21,1,1
