,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
1078,www.marketing.blindadocodec.com/link.php?M=78506&amp;N=3&amp;L=1&amp;F=H,10000000,0,0,0,72,0,0,0,31,3,1
90329,www.bilawchuk.com/mark/,10000000,0,1,6210,23,0,0,0,17,2,0
26668,14192paypal41887.techniicall.com/REn5KUPJE5.php?SCQBFNuYXBtI7R2XOcXCGxxjzSe4VBffwOoPh2aZZIgQesD2yT7IeKeUD3SCk7ZglGpQup7KS3F0BHWPXYWXCT7adRLBGG0EJCJL,10000000,0,0,0,148,0,0,0,32,2,1
61591,www.jisc.ac.uk/?name=techwatch_report_0301,274481,0,0,0,42,0,0,0,14,3,0
51078,www.land-planning.org/landscape\%20architects.html,10000000,0,0,0,50,0,0,1,21,2,0
21826,hongtongsoft.com.cn/images/index.htm?ref=us.battle.net/d3/en/index,10000000,0,1,4018,66,0,0,0,19,2,1
23878,keylargoadventures.com/security-paypal/security/pp/login.htm,10000000,0,1,4748,60,0,0,0,22,1,1
31166,paypal.com.login.submit.resolutionc.enter.report.problems.dispute.transactions.flow.session.webdevvers.nl/3578b1ca6c19a352054eab91f3a4f645/,10000000,0,0,0,139,0,0,0,105,13,1
36556,www.francoediel.com.br/images/size/ok/ok/paypal,10000000,0,0,0,47,0,0,0,22,3,1
25250,bugey-cerdon-rondeau.com/cm1/verification/,10000000,0,1,1827,42,0,0,1,24,1,1
60317,www.luc.ac.be/theocomp/,10000000,0,0,0,23,0,0,0,13,3,0
88629,www.ams.org/tex/,54145,0,0,0,16,0,0,0,11,2,0
75948,www.javaworld.com/javaworld/jw-03-1999/jw-03-toolbox_p.html,22308,0,1,9131,59,0,0,0,17,2,0
91650,www.terra.es/personal2/u.roth/6n.htm,4361,0,0,0,36,0,0,0,12,2,0
85300,fedorchenko.net/multiarcball.php,10000000,0,1,4383,32,0,0,0,15,1,0
22343,zc64cpalz.blogspot.it/,10000000,0,0,0,22,0,0,0,21,2,1
74325,beige.ucs.indiana.edu/P573/node37.html,9603,0,0,0,38,0,0,0,21,3,0
26312,service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23d8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s566.reliablekol.com/your-account.php,10000000,0,0,0,192,0,0,1,175,12,1
95113,www.angelfire.com/freak2/ghettodope/,2547,0,1,8035,36,0,0,0,17,2,0
84793,www.b-eye-network.com/view/6758,444583,0,1,5844,31,0,0,1,21,2,0
55418,www.uwcc.wisc.edu/icic/orgs/ica/struc/sect/spec/orgs/housing/,3702,0,0,0,61,0,0,0,17,3,0
12981,yuhoo.nazuka.net/login_verify2.php,11903,0,1,3288,34,0,0,0,16,2,1
4646,laxerboyd.my3gb.com/,51908,0,1,4749,20,0,0,0,19,2,1
80537,www.paraben.com/html/flow.html,10000000,0,1,7671,30,0,0,0,15,2,0
24940,secure.myfullflavour.com/paypal.com/webscr.php?cmd,10000000,0,1,3653,50,0,0,0,24,2,1
81214,www.tnpsc.com/ssaver/thanksgiving.htm,10000000,0,1,8402,37,0,0,0,13,2,0
63605,www.dcs.gla.ac.uk/gist/,29586,0,0,0,23,0,0,0,17,4,0
24968,wseti.com/tmp/pp/,10000000,0,1,366,17,0,0,0,9,1,1
32619,sofotosbook.com.br/verif/c017701c98ec03ed15d82284d0e33274/,10000000,0,0,0,58,0,0,0,18,2,1
65115,twitter.com/pinterest,10,0,1,7305,21,0,0,0,11,1,0
54099,www.in4reach.com/index.html,10000000,0,1,9130,27,0,0,0,16,2,0
84770,"searchsap.techtarget.com/originalContent/0,289142,sid21_gci1171350,00.html",3426,0,1,7749,74,0,0,0,24,2,0
77054,search.cpan.org/~bettelli/Image-MetaData-JPEG-0.15/lib/Image/MetaData/JPEG.pod,12749,0,0,0,78,0,0,0,15,2,0
56255,scialert.net/qredirect.php?doi=jas.2002.453.456&amp;linkid=pdf,133897,0,1,6209,62,0,0,0,12,1,0
65420,www.tabblo.com/studio/,10000000,0,1,730,22,0,0,0,14,2,0
1399,https.www.payapal.com.uk.cgi-bin.webscr-login.accunt.cgi-e64646.html.oteliniz.net/mosstii/,10000000,0,0,0,90,0,0,1,81,11,1
15854,eurolux.gr/achieve/stgeorge1111.htm?ibanking.stgeorge.com.au/ibank/loginPage.action,10000000,0,0,0,83,0,0,0,10,1,1
26188,london-prive.co.uk/libraries/bitfolge/paypal.com/webscr/m/e/q/p/z/x/j/index.html,580256,0,0,0,80,0,0,1,18,2,1
74716,mensch.org/neural/,10000000,0,1,8400,18,0,0,0,10,1,0
76587,ccrma.stanford.edu/software/clm/,1471,0,0,0,32,0,0,0,18,2,0
28904,www.goo.gl/UThst,813,0,0,0,16,0,0,0,10,2,1
42055,www.elitedentalgroup.org/wp-content/themes/twentyten/images/headers/ben/2b3b2d2c86e0a7149cb74f1b0686ada6/,10000000,0,0,0,105,0,0,0,24,2,1
35907,cms.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3uiez.befemelle.com/8a59345819518a9a28bd99215bbef9f8/,10000000,0,0,0,179,0,0,0,145,12,1
21780,www.hatticem.com/images/bannerss/default/index/index/index.html,10000000,0,0,0,63,0,0,0,16,2,1
74486,www.csm.ornl.gov/comp_chemistry/ChemText.html,50510,0,0,0,45,0,0,0,16,3,0
13551,store.steampowered.com.mantecdobrasil.com.br/Login/1_4_4__11/_snr=1_4_4__11/Verification\%2576561197960605679__11=AddressEmail/success.htm,10000000,0,1,6575,138,0,0,0,44,5,1
46154,eshoedeals.com/wp-content/plugins/akismet/smata/pp.php,10000000,0,0,0,54,0,0,0,14,1,1
55423,realestate.aol.com/information/luxury-homes,65,0,1,9651,43,0,0,0,18,2,0
11246,colchoesbomrepouso.com/holsterts/unionbankonline.html,10000000,0,0,0,53,0,0,0,22,1,1
51733,www.ncf.ca/~ep050,189973,0,0,0,17,0,0,0,10,2,0
38761,www.beidou7.com/hr/index.htm?us.battle.net/login/en/?ref=dpdxsnjus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5844,104,0,0,0,15,2,1
16970,www.visionfermetures.com/images/smilies/us/cg1-bin/webscr.htm?cmd=_login-submit,10000000,0,0,0,79,0,0,0,24,2,1
42725,claudelucien.com/wp-includes/images/halifax.co.uk/login.jsp.htm,10000000,0,0,0,63,0,0,0,16,1,1
48712,windmillwebworks.sytes.net/canadianswine/,10134,0,1,8036,41,0,0,0,26,2,0
54948,www.library.hbs.edu/working_papers.html,12314,0,0,0,39,0,0,0,19,3,0
26326,www.healthjournaldirectory.com/Alibaba_customerss/account.verify.php,10000000,0,1,3288,68,0,0,0,30,2,1
55009,www.growerflowers.com/affiliate/,10000000,0,1,7671,32,0,0,0,21,2,0
50737,www.storage-concepts-inc.com/pages/mailroom.html,10000000,0,1,10592,48,0,0,1,28,2,0
80056,www.emsisoft.com/en/,63683,0,1,6210,20,0,0,0,16,2,0
45597,zbzhongbo.com/images/index.htm?ref=juhwnkmus.battle.net/d3/en/index,10000000,0,1,1827,67,0,0,0,13,1,1
70020,www.useit.com/alertbox/web-2.html,19112,0,1,10226,33,0,0,0,13,2,0
65470,ubiqx.org/cifs/,10000000,0,0,0,15,0,0,0,9,1,0
42015,bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=wndyvfpus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5113,100,0,0,0,11,1,1
72217,brightideassoftware.com/gle32v2home.asp,10000000,0,1,7304,39,0,0,0,23,1,0
29809,www.villatorajabali.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0,0,0,194,0,0,0,23,2,1
66565,tools.ietf.org/html/rfc688,14969,0,1,9133,26,0,0,0,14,2,0
31593,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerjkipo.uwt.co.za/51d69635a6e09f3c6cddc829d70d81df/,10000000,0,0,0,157,0,0,1,123,6,1
58411,www.geom.uiuc.edu/~trowley/genetic/,3509,0,0,0,35,0,0,0,17,3,0
13259,seldelaterre.fr/kjjjjjjjjjjjjkkkkkkkkkllmmmm,10000000,0,0,0,44,0,0,0,15,1,1
5740,indianfestivaldiary.com/jrs/logine.paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd/,10000000,0,1,4018,127,0,0,0,23,1,1
92676,pages.cs.wisc.edu/~bolo/shipyard/,3702,0,0,0,33,0,0,0,17,3,0
37727,allpaydayloaninusa139.allpaydayloaninusa.com/~camkh/us/webscr-cmd/login/submit-dispatch/5885d80a13c0d/b1f8e263663d3faee8dcbcd55a50598f04d34b4bf53056870803/rs2/,10000000,0,0,0,159,0,0,0,44,2,1
31810,www.notebookbilgisayarpc.com/cholop/extra/secured/verif/seurit/pal/index.htm,10000000,0,1,366,76,0,0,0,28,2,1
39858,www.dzjhg.info/page/vote.php?pid=75,10000000,0,0,0,35,0,0,0,14,2,1
68366,tools.ietf.org/html/rfc2629,14969,0,1,9133,27,0,0,0,14,2,0
29160,www.nbyixing.com/pro/?amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,10000000,0,1,730,123,0,0,0,16,2,1
3190,t.co/iAMRltFL,84,0,0,0,13,0,0,0,4,1,1
12179,www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/35adb5bb367474d9f8badf0c629a99c7/Confirm.php?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,1,6574,239,0,0,0,17,2,1
87878,pierregeevers.free.fr/mcx/,251,0,0,0,26,0,0,0,21,2,0
35363,aboutabacus.com/testf/page/64403487f92811d0f93d39166659f4bb/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc57c91e9401b8de43796e3e80d780fab557c91e9401b8de43796e3e80d780fab5,10000000,0,0,0,224,0,0,0,15,1,1
10499,uxers.com/PayPal.com/Paypal-Newest/paypal-update/Paypal-Newest/5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c/a93851eb0b127e7b5d200b19330673d2/,10000000,0,1,3653,161,0,0,0,9,1,1
4452,darelkamarcatering.com/resolution/?cmd=_login-run,10000000,0,0,0,49,0,0,0,22,1,1
22396,www.cclpgms.com/js/?us.battle.ne...,10000000,0,1,5479,35,0,0,0,15,2,1
93034,sims.sb254.com/stennis/,10000000,0,1,7671,23,0,0,0,14,2,0
7626,morganselec.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,1,4018,83,0,0,0,15,1,1
68522,tools.ietf.org/html/rfc2822,14969,0,1,9133,27,0,0,0,14,2,0
79700,cordis.europa.eu/infosec/src/study5.htm,902,0,0,0,39,0,0,0,16,2,0
63387,research.sun.com/people/mybio.php?c=394,29330,0,1,12419,39,0,0,0,16,2,0
60254,www.cs.ucr.edu/~jiang/cs215/tao-new.pdf#search=&quot;context sensitive languages compilers&quot;,11001,0,0,0,96,0,0,0,14,3,0
12262,www.tiny.cc/p4b6lw,23644,0,1,5844,18,0,0,0,11,2,1
83173,www.jitbit.com/web-helpdesk/,112813,0,1,5479,28,0,0,0,14,2,0
78730,www.imt.net/~joe/matt/program/vb/,10000000,0,1,12055,33,0,0,0,11,2,0
65924,tools.ietf.org/html/rfc3758,14969,0,1,9133,27,0,0,0,14,2,0
7184,queensmiamicorner.com/manager.paypal.com/,10000000,0,0,0,41,0,0,0,21,1,1
19354,orangecuputureorangecuputure19999.com/vbv_fr_s/maj.html?id,10000000,0,0,0,58,0,0,0,37,1,1
5560,paypal.com.cy.cgi.bin.webscr.cmd.login.f14de58cef.welcompak.com/paypal-fr/26c5ce56aaca4b3ae7468d196fb4bdd5,10000000,0,0,0,106,0,0,0,63,10,1
48751,www.countryroads.net/agjournal/,10000000,0,1,8765,31,0,0,0,20,2,0
74512,www.stanford.edu/group/SOL/software/lumod.html,1471,0,0,0,46,0,0,0,16,2,0
84207,www.free-soft.org/gnu/project-directory.html,10000000,0,1,8035,44,0,0,1,17,2,0
87354,www.theregister.co.uk/2003/05/19/ms_blesses_sco_licenses_unix/,3976,0,0,0,62,0,0,0,21,3,0
18213,secure.runescape.com.nnwow.asia/m=weblogin/loginform.html?mod=www,10000000,0,0,0,65,0,0,0,31,4,1
38798,www.sz-leteng.com/images/?us.battle.net/login/en/?ref=bopgkotus.battle.net/d3/en/index&,10000000,0,1,731,87,0,0,1,17,2,1
15380,rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTQ4NA=,10000000,0,0,0,112,0,0,0,11,1,1
16681,www.bonvoyage.in/supplier/upload/uploads/walls/ntasa/755e61ea8092d2f1882259f2837504be/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0952481fb99e74033f91b43c10a76b8fe952481fb99e74033f91b43c10a76b8fe,10000000,0,0,0,220,0,0,0,16,2,1
71823,sourceforge.net/projects/sharpcvslib/,168,0,1,7670,37,0,0,0,15,1,0
12612,www.ticketyahoo.com/page/vote.php?pid=91,10000000,0,0,0,40,0,0,0,19,2,1
11851,www.seagull.hu/suli/config.php,10000000,0,0,0,30,0,0,0,14,2,1
61184,www.w3.org/TR/xinclude/,483,0,0,0,23,0,0,0,10,2,0
27914,villakidsbuffetinfantil.com/Limit-id=65722/26fd6c93ad750bfd55d1c5bcd37a0d4d/,10000000,0,0,0,76,0,0,0,27,1,1
22674,www.cadastreprograma.com/index.php,10000000,0,0,0,34,0,0,0,24,2,1
55884,www.technica.net/NF/NF1/efibreptt.htm,10000000,0,1,8400,37,0,0,0,16,2,0
22584,dopuskotsro.ru/add.conter.strike.GLLOball.Offensive.Free.bY.Steampowere/,10000000,0,0,0,72,0,0,0,14,1,1
524,www.alfamatrica.hu/wp-includes/theme-compat/boqbl.html?_nfpb=change_form,10000000,0,0,0,72,0,0,0,18,2,1
47496,www.service-muilengaris.com/,10000000,0,0,0,28,0,0,1,27,2,1
63345,sites.google.com/site/babbagedifferenceengine/,1,0,1,11322,46,0,0,0,16,2,0
18017,www.nbgtwz.com/images/?dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;tgrqazmamp;ssl=0,10000000,0,1,730,105,0,0,0,14,2,1
20285,painterspaintings.com/P_mindelse-koordinaterne-dk/4b2389011bf33785d9f7c8de5f64c6c9/,10000000,0,1,366,83,0,0,0,21,1,1
36339,nlakaza1.solidwebhost.com/pack/bolyoud-marcuz-sentarika-dolzou-marco-park-hneryik/Malkoukom-dolthci-miniyri-malktyitra-salada-marck-avec/,10000000,0,1,6940,137,0,0,0,25,2,1
47739,webcam-chat.2itb.com/,109269,0,1,7305,21,0,0,1,20,2,1
55767,www2.sjsu.edu/faculty/selvaduray/page/papers/mate210/adhesive.pdf,19516,0,0,0,65,0,0,0,13,2,0
49007,www.pacificvoiceware.com/voicetalent.htm#Tricia Nickell,10000000,0,1,7671,55,0,0,0,24,2,0
34539,gladlybeyond.com/remax-properties/,10000000,0,1,3287,34,0,0,0,16,1,1
50730,www.designerysigns.com/index.html,10000000,0,1,7671,33,0,0,0,22,2,0
5003,lyskyz.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,731,112,0,0,0,10,1,1
28364,www.aisace.it/images/index.html,10000000,0,1,6488,31,0,0,0,13,2,1
12436,www.cnwaxpd.com/js/?app=com-d3,10000000,0,1,1096,30,0,0,0,15,2,1
59225,www.autodesk.com/voloview,2987,0,1,11322,25,0,0,0,16,2,0
59830,www.cl.cam.ac.uk/~nad10/,5738,0,0,0,24,0,0,0,16,4,0
78299,nubyonrails.com/articles/the-complete-guide-to-rails-plugins-part-i,943605,0,1,5330,67,0,0,0,15,1,0
25050,taiwanexcellence.com.vn/templates/system/Paypal-Com/Thanks.php?cmd=_account,10000000,0,0,0,75,0,0,0,23,2,1
41876,ok.mmweb.asia/m=weblogin/loginform.html,10000000,0,0,0,39,0,0,0,13,2,1
25240,imaginartecristal.com/plugins/bankline.com.br/GRIPNET/bkl/com.dll-/,10000000,0,1,3653,67,0,0,0,21,1,1
31360,www.yaomaiyashua.com/images/?us.battle.net/login/en/?ref=qouphdrus.battle.net/d3/en/index,10000000,0,0,0,89,0,0,0,20,2,1
75263,membres.multimania.fr/beust/naming/,10000000,0,0,0,35,0,0,0,21,2,0
13629,t.womenwan.com/game/images/tlcs/148-onepw/index.swf?act=www.yaowan.com/webads_reg.php&amp;amp;amp;sendparam=&recom_man=kr02&recom_2=juncheng&openerstr=kr02&material_id=148-onepw&plat=yw&game=tlcs&district=0&sip=183.60.136.227&debug=&amp;amp;amp;game=tlcs&amp;amp;amp;mid=148-onepw&amp;amp;amp;opener=kr02&amp;amp;amp;plat=yw&amp;amp;amp;p=tlcs@^@148-onepw@^@kr02@^@yw@^@juncheng@^@cpm&amp;amp;amp;00278013,3054,0,1,3653,405,1,0,0,14,2,1
95519,www.gamepro.com/sony/ps2/games/reviews/26842.shtml,215882,0,1,9131,50,0,0,0,15,2,0
61758,cpe.njit.edu/webmaster,21105,0,0,0,22,0,0,0,12,2,0
6962,www.sxrxrz.com/bz/login.html?eu.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,5844,122,0,0,0,14,2,1
16921,www.majalahperkahwinan.com/mp/includes/zen/c5bfae3f5f40d106b3e34628855f7cd8/,10000000,0,1,366,76,0,0,0,26,2,1
35519,www.migranti-bg.com/old/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/Processing.htm?ff22cfc5590958cdd2365d199e55a9d9ff22cfc5590958cdd2365d199e55a9d9,10000000,0,0,0,181,0,0,1,19,2,1
93374,www.ekelundh.com/crossword/,10000000,0,1,7305,27,0,0,0,16,2,0
2240,www.jdr.gr/images/M_images/GbPlugin/,10000000,0,0,0,36,0,0,0,10,2,1
15048,user8.jabry.com/signingpagesgallery/Gallery2.html,56829,0,1,4017,49,0,0,0,15,2,1
76669,homepages.inf.ed.ac.uk/dts/eml/,9206,0,0,0,31,0,0,0,22,4,0
81082,reddog.s35.xrea.com/wiki/TkSQLite.html,2586,0,1,6940,38,0,0,0,19,3,0
37264,www.babinet.cz/avatars/19889/hires/dir/ccc94255d41437f4edf81929d9dfb924/,236871,0,1,7304,72,0,0,0,14,2,1
65891,www.oidview.com/oidview.html,558317,0,1,6575,28,0,0,0,15,2,0
33852,bancodevenrzuela.com/,10000000,0,0,0,21,0,0,0,20,1,1
29820,ndckart.com/templates/beez_20/xpt720/PayPal.DE/paypal/de/,10000000,0,1,6210,57,0,0,0,11,1,1
40944,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cobDOSMwi8_hx8XFngRrzY4atGnJn2KBzvikpDzVhy0u40TsfL3Ic1NvwhmNabuUko9_uymRErkqS5oM0DSy82X8-Fuxvrt89eioygtz_B0qcb7vJyZ_KdcC0Bf2GBzzR83xKJpOWgKtmcGG85KKtwc1VpW8xH8nDfhHtJ6C06KA2gOYQnb6iofhcOIjdKPwcJODKQdI-KQ5vbjUbjTStv5txT8ag\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
29884,cameraliveforyou.altervista.org/,602,0,0,0,32,0,0,0,31,2,1
57465,www.airport-nuernberg.de/english/,338369,0,0,0,33,0,0,1,24,2,0
80051,www.elcor.net/xspy.php,10000000,0,1,6575,22,0,0,0,13,2,0
79974,www.cs.unm.edu/~immsec/,16497,0,0,0,23,0,0,0,14,3,0
91213,www.dn-allen.supanet.com/RABBL.html,73172,0,1,7671,35,0,0,1,24,3,0
35815,www.jycaingenieros.com/www.paypal.co.uk/webscr.php?cmd=_login-run239c3a66a354b39d91acc1c5d66811eb239c3a66a354b39d91acc1c5d66811eb,10000000,0,1,366,129,0,0,0,22,2,1
45707,secure.runescape.com.qqeu.asia/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,83,0,0,0,30,4,1
24985,majaro.nl/site/media/chase/,10000000,0,0,0,27,0,0,0,9,1,1
79083,eyebright.sslnetworks.org/~chrisrue/ChrisRuel.net/ChrisRuelNet.htm,10000000,0,0,0,66,0,0,0,25,2,0
31022,paypal.com.us.login.webscr.id.32455479845800294456.vemseg.com/d4d0a52c0902aabc6346b2837035fdf0/,10000000,0,1,731,95,0,0,0,61,8,1
33145,csspetition.clanteam.com/,158686,0,1,5113,25,0,0,0,24,2,1
72817,www.cap-lore.com/Software/Algol68.html,10000000,0,1,7305,38,0,0,1,16,2,0
57571,www.airnav.com/airports/us/NV,65255,0,1,8765,29,0,0,0,14,2,0
14453,paypalkunden-service.de/?/de/cgi-bin/,10000000,0,0,0,37,0,0,1,23,1,1
93181,nalsoft.com/ruitleaguer/,10000000,0,1,5844,24,0,0,0,11,1,0
14515,www.albaylasanart.com/demo/data1/fr/fr/paypal/151ea15336a7ecfe718dbeca1ce278e6/,10000000,0,0,0,79,0,0,0,21,2,1
93696,members.tripod.com/~borderlands/,1267,0,1,9496,32,0,0,0,18,2,0
53949,www.hoadley.net/options/options.htm,982178,0,1,10958,35,0,0,0,15,2,0
55429,hkexporter.net/hktradeshow.html,10000000,0,1,8401,31,0,0,0,14,1,0
39884,caffe-spb.ru/Remax-olan/Secure\%20Login.html,10000000,0,0,0,44,0,0,1,12,1,1
10740,www.apocalyptic.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,10000000,0,0,0,90,0,0,0,22,3,1
19909,www.fly-gz.net/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,0,0,75,0,0,1,14,2,1
63840,groups.yahoo.com/group/PCGF/,4,0,1,10228,28,0,0,0,16,2,0
37443,www.babinet.cz/avatars/19889/hires/dir/4721d0ecdb612b48b4e4de7bede6cacd/,236871,0,1,7304,72,0,0,0,14,2,1
39105,affiliatealmanac.com/systembanking/1cabfe873ebe323cdb68fd87b6dc1c3d/,10000000,0,1,5478,68,0,0,0,20,1,1
94750,www.cnn.com/books/reviews/9909/03/embrace/,75,0,1,12052,42,0,0,0,11,2,0
75094,code.google.com/p/google-gson/,1,0,1,11322,30,0,0,0,15,2,0
21774,docs.google.com/spreadsheet/viewform?formkey=dG5Bc29wMWxwZk9kTmdDMHBYVy1wa3c6MQ,1,0,1,11322,79,0,0,0,15,2,1
46051,excursiones-juarez.com/www.paypal.com/home/login/Account9cmd=5885d80a13c0db1f8e263663d3faee8d1/,10000000,0,0,0,95,0,0,1,22,1,1
47414,us.battle.net.ok.qe-rs.com/login/en/login.html?app=wam&eor=0&ref=battle.net/account&app=bam,10000000,0,0,0,91,0,0,1,26,5,1
22626,blog.nabatakoutdoors.com/opl/go.php,10000000,0,1,3653,35,0,0,0,24,2,1
36991,www.spiewanieprzytrzepaku.pl/language/anzbun/,10000000,0,0,0,45,0,0,0,28,2,1
94611,www.eldritchforce.com/library,10000000,0,1,4749,29,0,0,0,21,2,0
16553,www.fashiondesignews.com/direct/regions_personal_update/safe.home/,10000000,0,1,1096,66,0,0,0,24,2,1
76719,projects.standblue.net/moto/,10000000,0,1,8401,28,0,0,0,22,2,0
7426,www.cmu1h.com/dll/index.htm?ref=us.battle.net/d3/en/index,10000000,0,1,5479,57,0,0,0,13,2,1
26706,62102paypal7621.techniicall.com/44047994864054475728?cmd=2626460646w526x5h5f6b6964415y5b6z5a6r556r5j4t5b6s5,10000000,0,0,0,107,0,0,0,31,2,1
36082,laferiadelneumatico.com.ar/ar/visa.php,10000000,0,0,0,38,0,0,0,26,2,1
31082,www.manilawebmasters.com/wp-content/plugins/blogs.dir/1/files/forum-avatars/guestdefault.png/page/2/,10000000,0,0,0,100,0,0,0,24,2,1
23933,secure.paypal-service-us.cgi.bin.verify-account.data-not-verifieddsh6pitbvixapq7genqn0uhalaso.ad-grafic.net/update/information/_flow&amp;SESSION=ka9rV825sC38WZ7pvza5aCXDSh6pITbvIXAPq7GENQn0UhalasoQZC3VxN/login/account/,10000000,0,0,0,218,0,0,1,107,7,1
49212,www.members.tripod.com/rrcm_co/,1267,0,1,9496,31,0,0,0,22,3,0
6660,gmail.tk3.net/,10000000,0,1,731,14,0,0,0,13,2,1
95013,www.freewebs.com/magicriddler/,5001,0,1,8035,30,0,0,0,16,2,0
41645,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqG8kSBJ_wIqoqfgPmDpQcZcFBAH472AGhJukETgHAgzzTaaF1odxAfIOjxJsJVyu63ylM5WgBGYL184IEyhNbTcpOb-TgQD-fzd8E7K8v2PYMxTNzSHib98wqdyVRe435pmb7KMlkLoIyBjqay4t6msOuXz0CzfjTqrURQKQBohpXYXdha4woCZSJLCumDgI-q9tU2XGJ564zFDAvcMRsV7NxhQQ\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
16674,emeksizormanciftligi.com/plugins/bb/bb/a.php,10000000,0,0,0,44,0,0,0,24,1,1
92148,www.thesmolens.com/Don/Chinese/,10000000,0,1,7305,31,0,0,0,18,2,0
34785,nextlevelbuildersinc.com/media/com_jforms/atualizacaodiaenoitebradesco.com.br/,10000000,0,0,0,78,0,0,0,24,1,1
26708,38976paypal34680.techniicall.com/94679229534870426015?cmd=z5y54656g5z5w5x54615y5b6z5a6r556r5j4t5b6s5,10000000,0,0,0,100,0,0,0,32,2,1
61014,www.softwareag.com/xml/library/xql-tutorial.htm,92901,0,1,9133,47,0,0,0,18,2,0
75294,java.sun.com/developer/onlineTraining/Programming/BasicJava1/dba.html,29330,0,1,12419,69,0,0,0,12,2,0
86305,www.protocols.com/pbook/appletalk.htm,706288,0,1,9495,37,0,0,0,17,2,0
9920,www.pongpanradio.com/house.php,10000000,0,1,5114,30,0,0,0,20,2,1
36236,www.hongleongconnect.my.saradreams.com/hongleongconnect.my/login.htm,10000000,0,1,731,68,0,0,0,38,4,1
7887,www.malouda.wdtrade.org/,10000000,0,0,0,24,0,0,0,23,3,1
69541,www.redcoatkennels.com/webdesign_info.html,10000000,0,1,1096,42,0,0,0,22,2,0
30435,www.remorquesfranc.net/57164af547bd5b493da25c1c092cdfe9/Confirm.php,10000000,0,1,4749,67,0,0,0,22,2,1
78891,clabs.org/caseforxp.htm,10000000,0,1,7305,23,0,0,0,9,1,0
21353,uss.viseca.ch.canoarte.net/login1/index.php?new=ID=2265544865414Fmoncompte-webapp\%2Fmoncompte\%2FgererOffre\%2FgererOffre.action\%3FidSso\%3D\%23\%23SSOID\%23\%23&appId=ABONNESNEUF39f27689aa4251e5d3e5043d79bbee8839f27689aa4251e5d3e5043d79bbee88,10000000,0,0,0,245,0,0,0,26,4,1
60577,alastairc.ac/2006/07/the-four-levels-of-pdf-accessibility/,10000000,0,0,0,58,0,0,0,12,1,0
29333,manfarm.sk/wp-config-sample.php,10000000,0,0,0,31,0,0,0,10,1,1
