domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
www.athenslawyer.gr/go.php,10000000,0,0,0,26,0,0,0,19,2,1
sutkiewicz.pl/ssc.php,10000000,0,1,11089,21,0,0,0,13,1,1
www.147media.nl,10000000,0,0,0,15,0,0,0,15,2,1
djplur.com/plur_2012/media/scapay/fr/error_login.html,10000000,0,0,0,53,0,0,0,10,1,1
link.fromdoppler.com/kEjw/fphzvn/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzuE/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzub/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzwg/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzth/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzvl/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzuC/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzoA/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzwl/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
link.fromdoppler.com/kEjw/fphzny/dqyxs/a,18082,0,1,5114,40,0,0,0,20,2,1
verify-service.de.tc/?www.mastercard.com/eu-de/privatkunden/start.html,10000000,0,0,0,70,0,0,1,20,2,1
help-cardholder.com/?www.mastercard.com/de/privatkunden/start.html,10000000,0,0,0,66,0,0,1,19,1,1
cielocomprapremiada.uni.me,5757,0,0,0,26,0,0,0,26,2,1
cielocomprapremiada.uni.me/,5757,0,0,0,27,0,0,0,26,2,1
www.qualitytennisstrings.com/error_login.html,10000000,0,1,4018,45,0,0,0,28,2,1
iiehsm.com/pdf/www.PayPal.fr/Webscr.php_fichiers/Confirm/index.php,10000000,0,0,0,66,0,0,0,10,1,1
dom.ir/268368,10000000,0,0,0,13,0,0,0,6,1,1
build4u.ir/tmp/www.cielo.com.br/promocao/,10000000,0,0,0,41,0,0,0,10,1,1
paiypals.com.uk.pisem.su/kcgi-binebscrc5TQNNVFPED5KEWYAFL8PX3H3BN93W7MEINSEJW70CD3YX4BKUR5KVE82CNC0MCS6RQ2R3JRID8DJ0J67BO8522J3EQ2VK6D0LW761KHBZN6N0P2SH4OY3N3P7YCDGVY6UCY3BZ5R7X5FVV3ON9EFHFXXSIZ373U4OZSORZHHZXR5HOTBVNP6GIOEE0AT02K330QW3EXOSWFKORF4PN=_log-run.htm,487783,0,0,0,262,0,0,0,24,4,1
apaiypal.com.au.pisem.su/uci-biwebscmd=_lgin-Nv7x9xAxBVW6W9U0AyJpSSiZNhXOvBbZm1IHbu1Q9g9II3ti8FYmgtNuCYaRQl2zuwJUrCOGxsflJQGJnoGfdptteN53KZ0OdAOMkOqvrHonDbbmHHdbUNL53Qqrun.htm,487783,0,0,0,175,0,0,0,24,4,1
dom.ir/268369,10000000,0,0,0,13,0,0,0,6,1,1
ostocklop.com/webscr.account_pl2045266856/5885d80a13c0db1f8e263663d3faee8d195a86f1d217942f7415cf1b2a661693/id_452we-/webhttp_452617/41ID-DDS_45225/app_2CONFIRMATION/id_45_senD/pplusa/,10000000,0,0,0,183,0,0,0,13,1,1
www.atelier-theatre-actuel.com/upload/danse/esmart/,10000000,0,1,7305,51,0,0,1,30,2,1
www.promocaoaceleracoracaocredicard.com/email/,10000000,0,0,0,46,0,0,0,39,2,1
www.promocaoaceleracoracaocredicard.com/email,10000000,0,0,0,45,0,0,0,39,2,1
habb0moedas.tumblr.com/,28,0,1,6209,23,0,0,0,22,2,1
vipsgerador.tk/,10000000,0,0,0,15,0,0,0,14,1,1
www.feelingsflowers.com/images/my.if.com_mem_bin-formslogin.asp.html,10000000,0,1,1461,68,0,0,0,23,2,1
xmd62xdcda.blogspot.com/,11,0,1,7305,24,0,0,0,23,2,1
xmd62xdcda.blogspot.jp/,387,0,0,0,23,0,0,0,22,2,1
xpd21dcxd.blogspot.com/,11,0,1,7305,23,0,0,0,22,2,1
q14cplzqc.blogspot.com/,11,0,1,7305,23,0,0,0,22,2,1
c16cmapq.blogspot.com/,11,0,1,7305,22,0,0,0,21,2,1
mncsskcxn.blogspot.com/,11,0,1,7305,23,0,0,0,22,2,1
cq12pzdfpf.blogspot.com/,11,0,1,7305,24,0,0,0,23,2,1
zxg65jn6tfjffkf0r.blogspot.com/,11,0,1,7305,31,0,0,0,30,2,1
zvhgd0f9483fdh34iei3gf.blogspot.com/,11,0,1,7305,36,0,0,0,35,2,1
y764jj6t64g08kjth.blogspot.com/,11,0,1,7305,31,0,0,0,30,2,1
xcjdmnddfjejwsf.blogspot.com/,11,0,1,7305,29,0,0,0,28,2,1
vjfjff9m2drdmxhght.blogspot.com/,11,0,1,7305,32,0,0,0,31,2,1
satyanarayanaz2vgunda.blogspot.com/,11,0,1,7305,35,0,0,0,34,2,1
randscfennai.blogspot.com/,11,0,1,7305,26,0,0,0,25,2,1
rahuledf3rdbanerjee.blogspot.com/,11,0,1,7305,33,0,0,0,32,2,1
q1wsc3dcc0cf3dg.blogspot.com/,11,0,1,7305,29,0,0,0,28,2,1
ptenz456mry4g.blogspot.com/,11,0,1,7305,27,0,0,0,26,2,1
prkash3dpc4kumar.blogspot.com/,11,0,1,7305,30,0,0,0,29,2,1
pooja-yadav.blogspot.com/,11,0,1,7305,25,0,0,1,24,2,1
mchakrabarti.blogspot.com/,11,0,1,7305,26,0,0,0,25,2,1
lol23polldd3d0d32.blogspot.com/,11,0,1,7305,31,0,0,0,30,2,1
jff03jfkmem349fjvd.blogspot.com/,11,0,1,7305,32,0,0,0,31,2,1
jeetu0d3thakur.blogspot.com/,11,0,1,7305,28,0,0,0,27,2,1
ghfj0f93eijz.blogspot.com/,11,0,1,7305,26,0,0,0,25,2,1
g34fgt5a2wsb.blogspot.com/,11,0,1,7305,26,0,0,0,25,2,1
g0fkf39ffkdvgntdz.blogspot.com/,11,0,1,7305,31,0,0,0,30,2,1
for-un.blogspot.com/,11,0,1,7305,20,0,0,1,19,2,1
f9dj3kkwfjtme3kefgddgf.blogspot.com/,11,0,1,7305,36,0,0,0,35,2,1
f0fj3fjf9d1jf0fhg.blogspot.com/,11,0,1,7305,31,0,0,0,30,2,1
f0dodkervjgjkd4rfvz.blogspot.com/,11,0,1,7305,33,0,0,0,32,2,1
doc0coek3dlzsme323.blogspot.com/,11,0,1,7305,32,0,0,0,31,2,1
dkd0d3mf0d2sm.blogspot.com/,11,0,1,7305,27,0,0,0,26,2,1
chandniviranistartchatchandni.blogspot.com/,11,0,1,7305,43,0,0,0,42,2,1
ccffjjfvnvhfyr9w293vz.blogspot.com/,11,0,1,7305,35,0,0,0,34,2,1
biru-ram.blogspot.com/,11,0,1,7305,22,0,0,1,21,2,1
bikashp02jdfasahoo.blogspot.com/,11,0,1,7305,32,0,0,0,31,2,1
roskildeulkuocagi.com/language/file/tradefiles.htm,10000000,0,0,0,50,0,0,0,21,1,1
www.bancobradesco.com.br.caprice.az/,10000000,0,0,0,36,0,0,0,35,5,1
hiposistem.co.rs/includes/js/dtree/img/webscr/?/cmd/=/_/login-run/d2432d64a5f922c36347caaeb999fe25/,10000000,0,0,0,99,0,0,0,16,2,1
at1world.com/us/S186Vaxqd4/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,0,0,128,0,0,0,12,1,1
monroevillechamber.com/images/emailaddress/B/,10000000,0,1,9130,45,0,0,0,22,1,1
at1world.com/us,10000000,0,0,0,15,0,0,0,12,1,1
www.paypal-confirm.com.arenabali.com/Uid=9863528034/,10000000,0,1,4017,52,0,0,1,36,4,1
hiposistem.co.rs/includes/js/dtree/img/webscr/?/cmd/=/_/login-run/4ef76468e2b734bf0bc4586b6da867b6/,10000000,0,0,0,99,0,0,0,16,2,1
dom.ir/268370,10000000,0,0,0,13,0,0,0,6,1,1
al-ra333id.com/PayPal.fr/login/secure/cgi-bin/,10000000,0,0,0,46,0,0,1,14,1,1
anyview.net/blog/www.paypal.com.restore.account/us/cgi-bin/webscr.htm,278620,0,1,3653,69,0,0,0,11,1,1
www.ktloudesigns.co.uk/media/index.php,10000000,0,0,0,38,0,0,0,22,3,1
macplustam.com/,10000000,0,0,0,15,0,0,0,14,1,1
confirmacaocadastral.com.br/cadastramento/siteblindado/,10000000,0,0,0,55,0,0,0,27,2,1
dom.ir/202509,10000000,0,0,0,13,0,0,0,6,1,1
signin.businesscatalyst.com/,12814,0,1,6575,28,0,0,0,27,2,1
suaagencia.hut4.ru/bradesco.com.br/,118554,0,0,0,35,0,0,0,18,2,1
ripperzskatepark.com/images/dawal/xxprsss.html,10000000,0,0,0,46,0,0,0,20,1,1
www.axagroup.de.tc,10000000,0,0,0,18,0,0,0,18,3,1
ebaitem06.h16.ru/ukloginitem.bauu.mberaccedkoplgicgyooo0o08janeeswe3284lol838383itemn546umberabau.html,133305,0,0,0,102,0,0,0,16,2,1
uranoassessoria.blogspot.com.br/,144,0,1,11554,32,0,0,0,31,3,1
sipplesautosales.com/vti_cgn/showroombest-selling-products-on-alibaba.html,10000000,0,1,1096,74,0,0,0,20,1,1
filmnj.com/wp-admin/user/admin_user/view_.html,10000000,0,1,6209,46,0,0,0,10,1,1
home.earthlink.net/~dnlbrchm/data/auth-redirect/?eBayISAPI.dll?SignIn&UsingSSL=1&pUserId=&co_partnerId=2&siteid=0&ru=http\%3A\%2F\%2Fmy.ebay.com\%2Fws\%2FeBayISAPI.dll\%3FMyEbayBeta\%26MyeBay\%3D\%26guest\%3D1&pageType=3984,1104,0,1,9496,223,0,0,0,18,2,1
monroevillechamber.com/images/ads/_notes/DE/DE.asp,10000000,0,1,9130,50,0,0,0,22,1,1
bb-registro.h19.ru/Ativacao.php,170032,0,0,0,31,0,0,1,18,2,1
orzband.ru/media/media.php,10000000,0,0,0,26,0,0,0,10,1,1
www.illusionphoto.se/wp/wp-content/32132131/,10000000,0,0,0,44,0,0,0,20,2,1
dom.ir/268323,10000000,0,0,0,13,0,0,0,6,1,1
dom.ir/268322,10000000,0,0,0,13,0,0,0,6,1,1
sscgi8baycouk.voila.net/8ec6gfyj8exufg9e8ftuerxjf8re7ft8ejr7yifu8reygtuicrjgi8rytg8jeryxkfdijefge8ykgjcfcejrcigyghrtgjcyergcregcierxjgheurxgerikxfjiermgferhikfxuyerxj8ft4jxf43x7f543cf7y438cjf483x6ft4c38cfu3f4cyf43bct4cify43h86ft34jf4c,21717,0,1,8035,234,0,0,0,23,2,1
joniwest.blogspot.com/2011/09/you-have-changed-your-paypal-email.html,11,0,1,7305,69,0,0,0,21,2,1
webpal.chat.ru/webscrcmdloginrun&dispatchd88a1.html,43914,0,0,0,51,0,0,0,14,2,1
www.acollab.fr//wp-includes/aol.com/update.htm,10000000,0,0,0,46,0,1,0,14,2,1
www.handsplusonline.com/NewFiles/contactus/PayPal/,10000000,0,1,7305,50,0,0,0,23,2,1
xx.abnamro-ics.com/icssupport/,10000000,0,0,0,30,0,0,1,18,2,1
ebaay.szm.com/ehhfkdjfkskfjedlfdsfsffkdkskdndklsndlsnmldsjflsjdlsdjfkfj.htm,42059,0,1,7671,75,0,0,0,13,2,1
www.swiss-white.co.uk/index2.php,10000000,0,0,0,32,0,0,1,21,3,1
singnn.eibays.com.nm.ru/hd7hs63hs.htm,27895,0,0,0,37,0,0,0,23,4,1
www.archdental.com.au/language/en-GB/,10000000,0,0,0,37,0,0,0,21,3,1
gasesti.org/ws31/eBayISAPI.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,0,0,152,0,0,0,11,1,1
na.aiononline.com.uologin.com/login/?refere,10000000,0,0,0,43,0,0,0,29,4,1
phaseoneunderwater.com//wp-content/uploads/m2u/m2u/M2ULogin.doaction=Login.html,10000000,0,0,0,79,0,1,0,22,1,1
regcleanerdownload.org/pay/paypal/logon.htm,10000000,0,0,0,43,0,0,0,22,1,1
m-b-m.fr/MultiplusTam.php?page=www.multiplusfidelidade.com.br/,10000000,0,0,0,62,0,0,1,8,1,1
paypal.comcgbinwebscrcmdlogin-submitdispatch5885d80a13c.tepm.cl/1ee9a02c71656e85baae479199533f4f/,10000000,0,0,0,97,0,0,1,63,3,1
www.heavenonearthsociety.com/security/aol/update/index.html,10000000,0,1,7305,59,0,0,0,28,2,1
marketingpluspr.ru/bm/,10000000,0,1,9597,22,0,0,0,18,1,1
martizet.de/cntrlde/webscr.php?cmd_=session.start,10000000,0,0,0,49,0,0,0,11,1,1
martizet.de/cntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9,10000000,0,0,0,123,0,0,0,11,1,1
www.iconbytes.com/images/smilies/Americaonline/,10000000,0,1,3652,47,0,0,0,17,2,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e26ee8dcbcd55a50598f04d927139403713ca13.cbcamerawork.co.uk/,10000000,0,0,0,128,0,0,0,127,12,1
bbs.du-an.com/indexnew/images/pmd/1/indexx.html,10000000,0,1,4749,47,0,0,1,13,2,1
aarsnatura.net/,10000000,0,0,0,15,0,0,0,14,1,1
markrtt.h16.ru/BayISAPIdllSignInUsingSSL3FMyEbayBeta.html,133305,0,0,0,57,0,0,0,14,2,1
www.jmm.lv/editor/uploads/images/.18login39-49paypal54-76com/Thanks.php,10000000,0,0,0,71,0,0,0,10,2,1
home.comcast.net/~donprial/redirectb.html,183,0,1,8400,41,0,0,0,16,2,1
mail-edg6.jpt.ourdemo.net/?webscr=cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d34b4bf5056870803,10000000,0,1,4383,122,0,0,1,25,3,1
rottenfish.de/vbv/run.php,10000000,0,0,0,25,0,0,0,13,1,1
www.e-helpservice.com/partner-visa/worldcustomer/enrollment-new/idverify/en/index.htm,10000000,0,1,2557,85,0,0,1,21,2,1
digilander.libero.it/diarisnet/,245,0,0,0,31,0,0,0,20,2,1
digilander.libero.it/ildany86/,245,0,0,0,30,0,0,0,20,2,1
thejarrowcivic.co.uk/webscr.php,10000000,0,0,0,31,0,0,0,20,2,1
www.eleg.edu.eg/ELEG/images/gtwpages/,10000000,0,0,0,37,0,0,0,15,3,1
www.visa.com.ar.visa.classic.tarjeta.socios.product.aspx.visa.suprimec.com.br/visa/,10000000,0,0,0,83,0,0,0,77,13,1
www.samir-nilrum.com/f/images/nay/,10000000,0,1,4383,34,0,0,1,20,2,1
rsmodapp.freehostingcloud.com/,107953,0,1,4018,30,0,0,0,29,2,1
www.snergia.es/css/data/,10000000,0,0,0,24,0,0,0,14,2,1
brinev.com/HAMELIN/la_prise_hamelin_2006-2007/photos/fr/,10000000,0,1,4018,56,0,0,0,10,1,1
myfreexboxliverewards.yolasite.com/,10000000,0,1,4748,35,0,0,0,34,2,1
heavenonearthsociety.info/secure/ssl/update.html,10000000,0,1,4749,48,0,0,0,25,1,1
heavenonearthsociety.info/secure/ssl/Loading.htm,10000000,0,1,4749,48,0,0,0,25,1,1
digilander.libero.it/untez/,245,0,0,0,27,0,0,0,20,2,1
danik.cmon.biz/,10000000,0,1,6574,15,0,0,0,14,2,1
aichongwu.org/o2/login?sendTo=www.o2.co.uk/myo2,10000000,0,0,0,47,0,0,0,13,1,1
userverification.net/loginpassword/redo/login_verify113.html,10000000,0,0,0,60,0,0,0,20,1,1
server45.login.paypal.com.desarrollosnpg.com.ve/css/biiling/system/new/measures/css/webscr/us/,10000000,0,0,0,94,0,0,0,47,6,1
dom.ir/266876,10000000,0,0,0,13,0,0,0,6,1,1
dom.ir/266877,10000000,0,0,0,13,0,0,0,6,1,1
dom.ir/266460,10000000,0,0,0,13,0,0,0,6,1,1
contrat-de-maintenance-informatique.com/modules/FormBuilder/fb.html,10000000,0,1,366,67,0,0,1,39,1,1
www.tradingpost.com.au.timelec.com.au/is-bin/INTERSHOP.enfinity/WFS/Sensis-TradingPost-Site/en_AU/-/AUD/ViewApplication-LoginPanel/TargetPipeline/ViewMyTpol-DisplayMyTpolOverview/,10000000,0,0,0,179,0,0,0,37,6,1
crystallee.com.au/new/wp-content/uploads/asb_logon.html#panel-login,10000000,0,0,0,67,0,0,0,17,2,1
www.green-kurort.ru/editor/editor/skins/silver/images/index.php,10000000,0,1,9686,63,0,0,1,19,2,1
crystallee.com.au/new/wp-content/uploads/asb_logon.html,10000000,0,0,0,55,0,0,0,17,2,1
securefacemook.cfun.fr/,10000000,0,0,0,23,0,0,0,22,2,1
digilander.libero.it/Totorza/login.srf.htm?,245,0,0,0,43,0,0,0,20,2,1
digilander.libero.it/ErBani95/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/messengerlive09/?,245,0,0,0,38,0,0,0,20,2,1
digilander.libero.it/scarface830/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/jobrapido8/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/senza.filtri/,245,0,0,0,34,0,0,0,20,2,1
digilander.libero.it/albino1997/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/ghibly1984/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/siocafe2011/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/riccardog67/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/loa.spawn/,245,0,0,0,31,0,0,0,20,2,1
digilander.libero.it/fefixdj/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/antonioettore67/,245,0,0,0,37,0,0,0,20,2,1
digilander.libero.it/acido91/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/facebook401/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/lighto0/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/antony87dgl1/,245,0,0,0,34,0,0,0,20,2,1
digilander.libero.it/MarcoGYD/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/Teknoyd/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/fakerfacebook/,245,0,0,0,35,0,0,0,20,2,1
digilander.libero.it/giantommy/,245,0,0,0,31,0,0,0,20,2,1
digilander.libero.it/securefacebook/,245,0,0,0,36,0,0,0,20,2,1
digilander.libero.it/facebookchatplus/,245,0,0,0,38,0,0,0,20,2,1
digilander.libero.it/giopappo123/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/jaceboot/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/mattalepe1/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/rhadamanthe/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/loginfoto/,245,0,0,0,31,0,0,0,20,2,1
digilander.libero.it/segreti1969/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/anidavi/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/suzzarellu/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/flowa/,245,0,0,0,27,0,0,0,20,2,1
digilander.libero.it/wolf.gs/,245,0,0,0,29,0,0,0,20,2,1
digilander.libero.it/Facelogin96/,245,0,0,0,33,0,0,0,20,2,1
digilander.libero.it/franky833/,245,0,0,0,31,0,0,0,20,2,1
digilander.libero.it/baobao99/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/Z.Ibrahimovic2011/,245,0,0,0,39,0,0,0,20,2,1
digilander.libero.it/muaythai88/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/giovannibandir/,245,0,0,0,36,0,0,0,20,2,1
digilander.libero.it/christian_terlizzi/,245,0,0,0,40,0,0,0,20,2,1
digilander.libero.it/symon100/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/funnyfacebook/,245,0,0,0,35,0,0,0,20,2,1
digilander.libero.it/hyt4/,245,0,0,0,26,0,0,0,20,2,1
digilander.libero.it/B994/,245,0,0,0,26,0,0,0,20,2,1
digilander.libero.it/Lollo878/,245,0,0,0,30,0,0,0,20,2,1
digilander.libero.it/josemit525/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/facebookit/,245,0,0,0,32,0,0,0,20,2,1
digilander.libero.it/kekkogermanotta/,245,0,0,0,37,0,0,0,20,2,1
stewardsnest.nl/userlog/changes/index.php,10000000,0,0,0,41,0,0,0,15,1,1
entsperrungshilfe-paypal.E7.to,10000000,0,0,0,30,0,0,1,30,2,1
hudauzumaki.webs.com/,357,0,1,9498,21,0,0,0,20,2,1
www.individualtraining.it/components/com_content/models/Sikker\%20nettbetaling.htm,10000000,0,1,11877,82,0,0,0,25,2,1
beam.to/wsx2,370308,0,0,0,12,0,0,0,7,1,1
www.rezidentcr.cz/includes/PEAR/layouts/mobile/admin/login.php,10000000,0,0,0,62,0,0,0,17,2,1
www.motolobo.com/gallery2/.xo.php,10000000,0,1,7305,33,0,0,0,16,2,1
youthscorner.com/wp-content/plugins/akismet/,10000000,0,1,731,44,0,0,0,16,1,1
www.paypal.com.us.cgi-bin.webscr.cmd-home.country-lang.x-true.paypal.cmd-login-run.dispatch.5885d80a13c0db1f8e263663d.3faee8d43b1bb6ca6ed6d454adc375ba2d28b99.thebestdir.com/cgi/,10000000,0,0,0,177,0,0,1,172,15,1
ppweb.httpxxcwwwhttps.igg.biz/3416785/3416785,10000000,0,1,731,45,0,0,0,29,3,1
beam.to/2979,370308,0,0,0,12,0,0,0,7,1,1
www.green-kurort.ru/editor/editor/skins/silver/backup/CBIBS.html,10000000,0,1,9686,64,0,0,1,19,2,1
sargasso.nl/wp-content/plugins/dk-recent-posts/cache/543543543532/,92394,0,0,0,66,0,0,0,11,1,1
www.elccareers.com.au/themes/komp/remository.utilitie.htm,10000000,0,0,0,57,0,0,0,21,3,1
sargasso.nl/wp-content/plugins/dk-recent-posts/cache/3243242342/,92394,0,0,0,64,0,0,0,11,1,1
sargasso.nl/wp-content/plugins/dk-recent-posts/cache/22222223243242/,92394,0,0,0,68,0,0,0,11,1,1
www.maximusclestore.com/paypal/us/webscr.php,10000000,0,0,0,44,0,0,0,23,2,1
sargasso.nl/wp-content/plugins/dk-recent-posts/cache/43243242342342/,92394,0,0,0,68,0,0,0,11,1,1
aeplayamogan.org/components/com_media/images/CBIBSWeb.start.html,10000000,0,1,3653,64,0,0,0,16,1,1
concepz.com/chevronbuilders/wp-admin/Sikker\%20nettbetaling.htm,10000000,0,1,1827,63,0,0,0,11,1,1
home.comcast.net/~Boots9360/redirect2uk.html,183,0,1,8400,44,0,0,0,16,2,1
home.comcast.net/~bernhardrb/redirect.html,183,0,1,8400,42,0,0,0,16,2,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f82111234555500000.aj51especias.com.ar/,10000000,0,0,0,106,0,0,0,105,12,1
mfcquintanaroo.org/includes/online.cimbclicks/ibk/wps/portal/service.html,10000000,0,0,0,73,0,0,0,18,1,1
www.lumibeautyuk.com/wp-includes/theme-compat/theme/,10000000,0,0,0,52,0,0,0,20,2,1
iconhotels.asia/.tbt/tmp/temp/ordner/,10000000,0,0,0,37,0,0,0,15,1,1
url2it.com/meis,340634,0,1,4799,15,0,0,0,10,1,1
olametafrasi.gr/images/demo/login-pp/serviceawert/confirmationessne/accountuolk/3hjmljklmgfff/relogineseww/vrifyyy/,10000000,0,0,0,115,0,0,0,15,1,1
dom.ir/261846,10000000,0,0,0,13,0,0,0,6,1,1
dom.ir/261847,10000000,0,0,0,13,0,0,0,6,1,1
raovatbds.net/includes/cron/index.htm,10000000,0,1,365,37,0,0,0,13,1,1
paypal.com.update.login.securty.cgi-in.account.772b0f78dafc43127430261cca170ae4.e7.to/,10000000,0,0,0,86,0,0,1,85,9,1
www.privatinsolvenzbeantragen.net/wp-content/dk/,10000000,0,1,3288,48,0,0,0,33,2,1
advanceddata.org/images/M_images/index.php?lau=boletoanexo##**,10000000,0,1,3288,62,0,0,0,16,1,1
paypal.com.update.login.securty.cgi-in.account.d1879777bb833cb9712583a2b9dfe2b3.e7.to/,10000000,0,0,0,86,0,0,1,85,9,1
paypal.com.update.login.securty.cgi-in.account.164e2a56fa42ed79cee3d20ca0e471d5.e7.to/,10000000,0,0,0,86,0,0,1,85,9,1
docs.google.com/a/uji.es/spreadsheet/viewform?formkey=dE1EU3VuWmphd2NpcDdqaWJqTWw5MGc6MQ,1,0,1,11322,88,0,0,0,15,2,1
www.paypal.com.login.paypal.com-login.login-dispatch.paypal.com-1329413036.skey-fec6ee40f64177e62tttqw45212326653tece.watchvoip.com/webscr_cmd_home&country_lang.x=true/login.htm?id=?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d454adc375ba2,10000000,0,1,366,264,0,0,1,131,11,1
giantpromo.co.za/tmp/paypal/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,10000000,0,0,0,195,0,0,0,16,2,1
paypal-konflikt-loesung.e7.to,10000000,0,0,0,29,0,0,1,29,2,1
na.aiononline.com.otlogin.com/login/,10000000,0,0,0,36,0,0,0,29,4,1
www.formchamp.com/goform.php?id=32749,10000000,0,0,0,37,0,0,0,17,2,1
www.kgfbe.dk/phoenix/fidelidade.php,10000000,0,0,0,35,0,0,0,12,2,1
dom.ir/130549,10000000,0,0,0,13,0,0,0,6,1,1
www.popfreeonlinegames.com//wp-content/uploads/redir.php,10000000,0,0,0,56,0,1,0,26,2,1
www.kamuportali.com/css.php,10000000,0,1,366,27,0,0,0,19,2,1
promocao-2012-voce.de.ms/,10000000,0,0,0,25,0,0,1,24,2,1
www.rem-brand.ru//pic/Mirax/indexx.htm,10000000,0,1,9572,38,0,1,1,16,2,1
zemskom.ru/templates/telstra.com.au/members/myaccount/LANGUAGE/ECareServ/ID12549JDk23/confirm.php,10000000,0,0,0,97,0,0,0,10,1,1
zemskom.ru/templates/telstra.com.au/members/myaccount/LANGUAGE/ECareServ/ID12549JDk23/Online\%20Billing.htm,10000000,0,0,0,107,0,0,0,10,1,1
dom.ir/260859,10000000,0,0,0,13,0,0,0,6,1,1
signinebay.jtlwm.com/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,1,366,155,0,0,0,20,2,1
signin.ebay.co.uk.jtlwm.com/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,1,366,162,0,0,0,27,5,1
na.aiononline.com.uologin.com/login/?referer=gameguide.na.aiononline.com/aion/Legions,10000000,0,0,0,85,0,0,0,29,4,1
secure.runescape.com.ll-login.in/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,85,0,0,1,32,4,1
secure.runescape.com.gg-lohin.in/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,85,0,0,1,32,4,1
secure.runescape.com.jj-login.in/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,85,0,0,1,32,4,1
